image_id,antelope,bat,beaver,bobcat,buffalo,chihuahua,chimpanzee,collie,dalmatian,german+shepherd,grizzly+bear,hippopotamus,horse,killer+whale,mole,moose,mouse,otter,ox,persian+cat,raccoon,rat,rhinoceros,seal,siamese+cat,spider+monkey,squirrel,walrus,weasel,wolf
Img-11.jpg,1.5642793e-15,1.809814e-13,1.437497e-14,2.2778022e-15,1.8464938e-05,5.7526327e-12,4.467089e-13,3.3782019e-06,1.1858475e-18,3.6058e-09,8.252988e-09,3.7934114e-09,7.4456893e-06,5.707326e-14,3.1388229e-15,2.805923e-10,2.6775528e-14,1.7510355e-14,0.99995744,3.287605e-09,5.143395e-16,1.8464776e-13,1.3267682e-05,1.4484244e-09,1.2980033e-08,9.483347e-16,1.413714e-17,2.219997e-11,6.064126e-15,8.418503e-14
Img-12.jpg,6.772776e-12,8.038923e-06,1.0489803e-14,2.2337568e-08,6.446017e-13,0.03593139,1.2679713e-11,0.21416101,3.4437683e-06,3.5766313e-06,7.577318e-14,3.2599113e-05,0.00010616403,3.062721e-11,2.8881837e-15,5.219518e-16,1.9294218e-10,9.086501e-11,5.7993343e-18,0.0001265016,0.2985602,0.10431045,9.139925e-09,8.9698255e-14,0.3466566,2.3906848e-06,1.0485214e-08,1.3898959e-14,4.949518e-05,4.816238e-05
Img-13.jpg,0.9857076,0.0010042668,3.5184778e-05,0.00019712334,0.00022346397,0.00014798266,1.690534e-08,0.0002874097,4.3179466e-06,0.00019563819,1.8133609e-07,0.0007691324,0.00027764883,9.14496e-07,5.839761e-07,6.689678e-05,6.1240953e-06,3.344738e-05,0.00078482635,9.3789396e-07,4.5127254e-05,3.9870985e-05,0.009092011,3.6031067e-06,1.4248137e-06,0.00080819183,7.333642e-05,7.362695e-09,2.6680252e-06,0.00019006479
Img-14.jpg,4.5111488e-08,7.047299e-08,1.1469247e-06,2.462359e-07,9.163099e-06,3.902261e-10,0.00037919424,1.9146339e-05,1.4257238e-11,1.6065084e-06,0.00059946027,4.0452705e-05,5.8103893e-08,4.0882715e-06,1.5852091e-08,0.000108754466,8.739759e-07,0.5457552,9.0611735e-08,2.5682913e-05,7.59724e-07,1.777733e-07,0.0061365208,0.43842232,1.9340294e-07,4.1900887e-05,4.4362005e-05,0.008404865,7.513811e-08,3.5804007e-06
Img-15.jpg,0.00010992765,1.2858458e-05,0.00034307933,0.0005413046,1.3703582e-06,1.9748622e-07,3.4458802e-07,4.551033e-08,1.0776389e-07,2.7912665e-07,0.04243912,0.00038149857,5.891658e-10,0.0015831077,3.5306497e-05,0.00012986486,0.0014160117,0.035656795,2.452518e-09,1.957637e-07,0.0005953862,1.5111746e-05,0.0032258087,0.89821887,0.0001340392,2.415601e-05,0.0034587206,1.1162667e-05,0.0044060163,0.0072592297
Img-16.jpg,0.00028115057,0.0016614966,0.0006836068,0.24257316,6.831945e-05,3.8052383e-07,1.4255567e-05,4.0508868e-07,4.853578e-07,9.251413e-06,0.0006408316,0.0005227024,3.398413e-08,6.7485234e-06,0.0009466191,0.0065308525,0.027053533,0.116164625,2.0542957e-07,0.00045217082,0.5911316,2.7617301e-05,1.0836813e-05,0.0005962425,6.2400875e-07,0.00042702514,0.0007339789,0.00050358026,0.0063941777,0.002563468
Img-17.jpg,9.4820476e-05,0.0013187276,1.1531284e-06,0.024665814,7.400016e-05,0.20385192,0.045846578,0.024173262,0.0025298004,5.828314e-05,0.42165792,3.2657483e-09,0.00829577,1.4150517e-05,6.6384684e-09,4.1902154e-10,0.03745235,0.0007599312,0.07057592,0.000525909,0.004864485,1.2670685e-05,2.435082e-07,2.321537e-06,0.083878525,0.0030894787,0.0136993835,8.334602e-07,0.04932871,0.0032269934
Img-18.jpg,2.5323982e-06,9.077923e-05,1.12275664e-07,0.61899036,5.5817555e-08,9.04219e-08,0.0023142423,7.429143e-09,6.6802636e-06,0.0014052185,6.596247e-05,2.7526253e-06,7.009518e-07,5.346913e-08,2.018198e-09,1.26233135e-05,0.00013133387,0.030194832,1.782131e-05,0.000585429,0.0004978551,7.645575e-08,6.7341475e-06,1.0675143e-05,0.0005116893,9.910429e-08,2.369656e-05,1.40633e-06,1.6722925e-06,0.34512442
Img-19.jpg,0.19627623,3.2377254e-09,0.0047539966,7.676094e-06,0.040138546,5.084165e-07,0.00041448424,0.0015340601,2.5425905e-05,0.20220773,0.09675414,0.20933181,0.02320442,5.3945173e-06,0.00012529286,0.12528616,6.850325e-05,0.0002483847,0.0044045504,2.1856362e-05,0.00071442174,2.2776663e-05,0.08299049,0.0006415679,8.66569e-06,0.00023254297,5.8151795e-06,0.009983752,0.00023816634,0.00035254136
Img-20.jpg,0.012746222,1.4937482e-08,3.678928e-08,3.631223e-08,0.914543,1.532622e-09,1.5999515e-06,3.1023396e-07,1.5412575e-10,7.38706e-06,0.00028915814,8.5942855e-05,0.00033815796,1.6487206e-08,1.4234063e-06,0.0010432298,5.284265e-08,3.4678227e-10,0.0020302932,8.338121e-06,1.923882e-10,6.1933485e-09,0.06889327,2.3761602e-06,1.6816035e-09,3.9325613e-08,4.366638e-07,8.660134e-06,7.635812e-09,2.7186438e-08
Img-21.jpg,2.889954e-21,1.6604894e-09,6.4165477e-14,9.278576e-14,3.2277613e-17,3.8456508e-07,2.2548384e-08,1.4776894e-06,2.6858866e-06,1.7706718e-10,3.0823042e-08,2.315947e-13,8.423994e-06,2.352675e-12,4.0505166e-15,3.4017334e-20,1.4309353e-08,2.5027597e-10,1.38139325e-14,0.002155725,3.381064e-10,0.99575055,1.4515143e-14,2.1006944e-08,0.002053003,5.5228e-13,1.0576939e-13,1.07335e-05,1.6918564e-05,5.0044474e-12
Img-22.jpg,1.7412106e-06,7.081471e-11,1.0168034e-09,1.11563e-07,0.040440008,2.1694608e-12,4.4402024e-11,5.950543e-06,1.586494e-12,1.02445e-09,1.14193766e-08,0.00025280257,2.449972e-07,4.3529385e-09,1.4737014e-06,0.0104891,4.933034e-09,7.478026e-11,0.0008427231,9.589772e-10,1.07631285e-16,3.5104704e-09,0.9479646,6.362967e-07,2.1678569e-11,1.2523013e-12,2.7499308e-15,8.7225316e-10,8.030249e-08,4.2943512e-07
Img-23.jpg,2.4772664e-09,1.4341173e-13,9.518022e-16,1.1879511e-08,7.639989e-15,1.18691645e-11,4.759114e-14,4.4570605e-09,0.99999857,1.466398e-06,1.0447733e-13,1.8448962e-12,3.8095976e-10,1.7644897e-16,4.1952576e-15,2.6231792e-10,8.951867e-16,1.8360943e-17,1.6698725e-15,1.9555343e-13,8.5139756e-11,1.4092077e-15,9.669843e-13,2.4176933e-17,4.3080175e-16,6.481231e-11,9.362485e-10,1.3582779e-19,7.655164e-14,2.8820514e-12
Img-24.jpg,1.244474e-08,1.2467002e-08,9.508159e-09,1.6555197e-05,2.0073148e-15,2.554952e-06,2.5747937e-12,9.830121e-06,0.99954,3.965302e-06,6.603916e-14,1.5300129e-06,8.0140104e-08,3.7551438e-09,1.9139753e-12,1.4457527e-09,7.114123e-10,2.7618565e-11,3.2063316e-09,7.0297074e-06,1.6137261e-07,4.292426e-10,4.7209212e-14,1.5487145e-15,1.3858461e-07,3.495902e-09,3.8208558e-08,7.966069e-11,4.613086e-09,0.0004180886
Img-25.jpg,3.597429e-14,3.962692e-11,5.0107547e-15,0.00030244992,1.2165874e-11,5.1740452e-11,5.4739334e-12,1.6091687e-09,1.3513618e-06,3.8793815e-11,0.00017685765,7.518915e-09,8.802376e-10,1.3281997e-14,1.7362485e-14,1.24577345e-14,1.0834669e-09,6.539796e-07,1.4401363e-14,0.9995146,1.6348665e-07,1.1627157e-10,2.0363153e-12,5.8927384e-11,6.4249e-07,8.009969e-16,2.3115886e-08,2.957125e-12,8.190452e-15,3.4118495e-06
Img-26.jpg,4.1706048e-13,2.5069348e-12,1.2130516e-12,5.2333564e-09,8.7462556e-20,3.5884764e-13,3.9589304e-12,4.185561e-10,1.1057423e-11,1.3919768e-10,1.8789125e-11,1.9811406e-09,4.182343e-11,2.5360334e-14,5.972227e-16,3.0151145e-10,7.0184627e-09,4.08455e-06,2.6375627e-16,0.9999957,9.442896e-13,2.040192e-09,8.1578483e-13,8.3020616e-08,1.3579466e-07,8.64692e-15,1.9964264e-10,2.518229e-13,1.1890686e-10,3.9187636e-10
Img-27.jpg,9.843424e-08,3.2815906e-06,1.527361e-08,0.00015568073,7.1344024e-09,2.2122735e-05,3.5913824e-06,0.00025370796,0.12107846,7.2920585e-07,3.5172653e-07,0.0009655187,4.083955e-06,1.1330737e-09,4.8627747e-08,7.0177144e-09,2.2729591e-06,1.31107245e-05,1.007035e-07,0.045667265,0.0014721517,0.000114481605,0.00011042438,1.0142579e-07,0.6629872,1.7458921e-08,0.14429937,1.5931649e-06,4.5173863e-07,0.022843743
Img-28.jpg,2.435783e-07,4.475078e-07,1.337383e-06,0.00012334152,1.0774543e-09,1.8338118e-05,5.4686165e-08,5.9463655e-06,7.198129e-08,4.1689123e-09,2.1881926e-06,2.4209867e-09,2.1848871e-08,5.9565665e-11,6.057055e-07,9.562774e-06,6.529718e-05,0.000227701,1.4179012e-08,1.256593e-05,3.419842e-05,3.7749112e-05,1.03259135e-08,1.5383299e-09,1.4746358e-06,5.0864604e-05,0.9993419,3.1779687e-11,5.548186e-06,6.0513685e-05
Img-29.jpg,2.8689004e-18,0.0033166017,6.2372264e-12,8.712249e-08,3.375844e-17,0.003980843,1.4156309e-13,9.125902e-06,1.0104764e-11,1.184355e-09,1.8822194e-16,4.0334076e-11,4.108018e-12,8.2713946e-14,2.7495036e-13,3.4286576e-14,0.00064252235,1.2364098e-11,1.884957e-16,0.1550071,4.5144876e-08,0.83701634,5.3464757e-11,1.582532e-12,2.6167287e-05,1.6148313e-16,1.1867709e-06,1.3515985e-09,1.2739041e-08,2.6596841e-10
Img-30.jpg,9.5885e-15,2.4023756e-09,0.00010007991,3.0229437e-08,1.83176e-12,1.0325914e-06,2.040893e-05,3.4086503e-07,0.014488845,0.00013897927,2.9381124e-09,1.8538602e-06,7.7754496e-12,3.65149e-11,1.2749683e-08,1.1557874e-13,1.7847155e-05,9.147097e-06,6.886221e-09,8.574967e-06,0.9768664,5.3766733e-05,1.0106247e-07,1.5238424e-09,0.008292096,1.1506318e-09,2.3233882e-08,8.794136e-08,2.1567703e-07,1.3099738e-09
Img-31.jpg,2.2482618e-08,0.0005487917,0.008454789,0.00035390005,8.407301e-08,3.1059306e-05,0.7947128,2.0129347e-07,3.6269157e-09,0.0038297134,0.012006752,4.4421634e-07,1.9329333e-07,1.4042741e-13,7.1517798e-06,4.5681727e-06,0.00074647134,0.009818218,2.5145075e-06,2.0616974e-06,0.0037234065,7.221423e-05,0.011030779,0.00090330007,5.231747e-05,0.00026783647,0.15198524,2.0447207e-08,0.0013317675,0.00011346058
Img-32.jpg,4.6602694e-10,1.88151e-12,6.9228095e-17,3.792559e-11,0.9999434,9.305325e-09,5.2794736e-08,3.761714e-09,7.011208e-12,5.9554617e-10,1.2800461e-06,7.7425366e-10,1.939573e-05,9.6015264e-14,3.0260367e-13,9.168188e-06,2.3555292e-13,3.5770356e-12,9.3245495e-07,4.4430258e-11,1.2143754e-15,5.753992e-15,2.592581e-05,1.5387552e-11,2.2705051e-11,8.897904e-09,1.5383179e-11,3.254013e-10,9.508145e-14,1.2371688e-09
Img-33.jpg,1.3151283e-07,0.98376966,8.3376295e-07,0.0010949788,9.2712185e-08,5.1241346e-05,4.8026616e-10,3.5573455e-10,2.4130606e-10,1.547441e-07,5.2242363e-11,0.00021842164,2.1219003e-10,7.2840504e-11,1.6446083e-05,2.73258e-07,1.5304357e-05,0.0011921707,7.568232e-12,1.8288367e-06,5.8925718e-08,1.2667167e-05,1.3451991e-09,3.4834626e-05,0.0120614115,1.1429177e-08,4.26907e-05,0.001404232,8.251543e-05,1.83545e-08
Img-34.jpg,2.4712393e-17,7.829432e-12,3.8366647e-18,6.7076678e-09,3.8680143e-16,3.6909246e-06,3.197862e-10,1.0997156e-07,0.00086194946,0.021359349,9.591427e-09,4.1196677e-14,7.147549e-06,4.2470912e-11,2.316745e-18,1.3731657e-10,6.6009925e-13,1.9236445e-14,8.3914554e-13,0.9777638,1.3690044e-07,6.539868e-11,6.997906e-14,3.1809888e-16,2.0765846e-08,4.774225e-10,8.515202e-09,3.111107e-06,1.9397714e-10,6.4797666e-07
Img-35.jpg,4.893768e-08,0.00052180485,0.29571903,0.0018819682,0.008129102,8.6086914e-08,0.00033732483,3.8024048e-08,1.5305617e-06,9.366974e-11,0.008823878,0.00024098944,1.5007862e-06,5.101215e-10,0.4670974,2.0119978e-05,1.8024255e-05,0.1770016,2.8024246e-07,1.0468981e-07,3.8983624e-05,3.4312592e-07,0.0027123778,0.00035143128,3.4804757e-06,0.00027081813,0.00025685798,3.360039e-06,0.03652701,4.0502782e-05
Img-36.jpg,3.3995406e-08,0.00022735671,0.00018572461,0.014040751,3.6210135e-09,4.2052838e-05,2.25712e-06,3.3304244e-05,2.6383273e-06,5.9625094e-05,1.2604017e-05,5.957118e-06,2.724487e-06,1.4081621e-11,3.3265717e-08,3.5696194e-06,8.850177e-05,1.3992635e-06,2.0720261e-08,0.0010591341,0.002040351,3.6161946e-06,1.48795e-07,7.106011e-12,0.0028012695,9.522194e-07,0.9793835,3.0659933e-10,4.902671e-09,2.3995751e-06
Img-37.jpg,3.5664693e-10,2.8854426e-08,2.1638325e-05,7.393122e-05,0.0003539931,1.6768564e-09,0.015557288,0.00060841406,2.7414124e-09,0.002757962,0.8699041,2.7541742e-05,7.623324e-09,2.759048e-07,1.3828619e-06,0.000992287,3.8166136e-06,0.10524851,1.828984e-05,4.406244e-05,9.69682e-05,4.022867e-06,4.2291103e-07,6.246472e-05,4.3966898e-07,4.100203e-05,0.0031714716,0.000193636,1.2124176e-05,0.0008038609
Img-38.jpg,0.9278359,4.1592386e-08,8.2470116e-08,0.00013103138,3.3130706e-07,0.0004940845,1.6488729e-09,0.013749033,0.0023054816,0.05501192,2.157406e-08,3.1155625e-06,3.8120033e-06,7.989086e-08,9.290018e-07,9.553404e-07,2.6850697e-07,2.0807311e-10,9.178875e-08,7.6526296e-10,0.0003573394,1.7242941e-08,2.9895926e-07,2.7744472e-06,8.103821e-08,1.5366953e-06,9.7358745e-05,2.9025464e-09,3.3099461e-06,8.5576595e-08
Img-39.jpg,2.2655768e-10,1.3201931e-06,1.4113049e-07,0.24648903,8.0762834e-11,1.5956472e-05,0.00050118135,0.0002549714,7.296185e-08,0.074437365,1.7973506e-06,1.7405197e-11,8.8700375e-07,4.6341563e-12,2.0693038e-08,8.452507e-09,0.0042758742,8.272846e-09,5.8772855e-11,0.0011923165,0.012808754,1.1937784e-06,1.8972295e-06,2.3187387e-05,0.0012186125,2.558378e-06,0.00032363113,8.4201757e-10,6.727795e-08,0.6584491
Img-40.jpg,0.0034215895,5.9148493e-05,8.762297e-05,0.00010630992,0.00043354617,2.3954282e-05,2.8011857e-05,0.15622066,5.524348e-06,0.15199675,3.2976581e-09,0.005399801,0.0002586351,0.001495673,1.4958639e-06,7.828411e-05,1.5122675e-06,8.6399886e-08,3.6639708e-06,0.0020686311,0.00026715276,0.0005702921,6.347362e-06,0.002694586,0.000139116,0.668518,3.2718774e-05,1.545849e-06,2.4012701e-05,0.006055359
Img-41.jpg,9.326832e-21,1.6987771e-08,8.107143e-17,1.09654985e-11,1.563782e-26,0.0005022039,1.3893112e-14,9.869937e-11,0.99228585,0.007200832,5.689206e-23,3.3540987e-13,7.1854893e-06,1.4480664e-12,4.6203542e-23,6.1956315e-23,2.08107e-17,5.968692e-18,3.867913e-21,1.5000277e-10,1.6369845e-13,3.7413129e-06,1.1449328e-21,1.8430733e-23,2.5206082e-13,3.0464336e-11,8.0977434e-14,6.110456e-22,5.6801384e-13,1.3486267e-16
Img-42.jpg,8.261858e-11,4.9758727e-13,1.4951384e-11,1.5376546e-08,2.8526714e-09,4.277308e-08,3.480514e-07,1.9348863e-05,4.84217e-07,0.96536505,3.966577e-08,7.589558e-09,0.034611724,8.73722e-11,3.031891e-12,3.5601104e-07,1.4818903e-12,8.3154233e-10,1.5488046e-06,1.5071862e-08,6.0267125e-09,1.5505912e-10,4.4593697e-11,1.3183361e-10,3.6757382e-09,1.1619059e-07,9.701993e-07,1.3254197e-08,4.592631e-11,1.8695888e-10
Img-43.jpg,0.0003199879,2.0033615e-06,2.3281807e-14,0.00018300126,4.305409e-05,0.00010694248,1.920262e-11,5.395466e-09,7.4961043e-10,1.8617527e-08,1.0642223e-05,2.3440414e-08,0.99888057,2.6402336e-10,1.0935012e-13,1.4829845e-06,8.770063e-12,1.7559793e-10,1.1534953e-08,7.6795653e-10,5.8174148e-08,1.00470665e-11,0.00027355558,3.940926e-15,3.0676148e-08,7.637653e-11,0.0001071111,3.0585754e-09,3.961217e-13,7.142286e-05
Img-44.jpg,5.6567675e-05,2.466031e-06,1.5749469e-05,0.08267602,0.00012270689,3.188679e-05,5.437212e-07,1.7440074e-05,1.3756719e-06,2.0707803e-06,0.058699414,0.00035154048,1.2986027e-06,3.697759e-10,1.9449433e-06,2.465302e-06,3.6609722e-06,1.5289843e-06,2.0118657e-08,0.0006103477,0.00041728874,9.710672e-05,0.6559113,0.17590962,0.00097061595,6.58837e-07,1.3601072e-05,2.6138036e-07,6.220068e-06,0.024074206
Img-45.jpg,7.5178055e-16,3.5708558e-07,2.8139986e-12,5.1373944e-13,3.9239022e-22,1.872586e-09,4.594909e-17,2.321695e-09,1.00314185e-16,1.5375563e-12,1.3219997e-16,1.4426589e-14,0.9999865,2.7560802e-18,1.3672329e-13,4.1619116e-21,1.0066468e-10,2.8716074e-16,8.756323e-09,1.4255424e-09,8.5082904e-18,1.28717775e-05,9.8615755e-20,2.7574453e-12,2.1703059e-07,3.966543e-12,3.8781697e-16,2.0731411e-11,5.8581577e-12,1.0457947e-18
Img-46.jpg,6.363977e-10,4.1311374e-11,3.3611065e-09,5.989252e-08,4.7224722e-07,4.0035474e-07,8.028708e-05,1.0959833e-06,3.976036e-08,2.6570047e-08,0.012282079,1.2389526e-07,2.4581538e-11,1.2819136e-08,3.6905874e-09,1.9281764e-11,1.08753156e-07,0.00037161438,5.1930596e-07,3.1183434e-09,1.9082218e-11,1.1961963e-06,7.355434e-12,0.9854623,1.267205e-06,4.888838e-07,1.1077107e-07,0.0016273384,0.00012735947,4.3034866e-05
Img-47.jpg,0.0060153883,1.118943e-05,7.1334547e-09,2.014544e-06,4.672039e-08,5.8250727e-05,9.738318e-05,0.00024928883,2.7148173e-05,0.0011914672,2.53836e-09,1.6379423e-06,0.99077916,5.3572037e-08,2.5417366e-09,0.0010854957,3.2296952e-09,6.912587e-08,1.814208e-06,2.6368312e-08,2.0412767e-06,2.3292689e-08,1.5341725e-06,4.440183e-09,2.7794185e-08,4.1499342e-07,0.00047523092,2.4424745e-07,8.359299e-09,3.3462986e-09
Img-48.jpg,1.5874953e-17,2.6516023e-05,1.0259915e-12,0.99701786,3.6728222e-16,1.4502813e-08,5.9368377e-10,3.1742118e-09,9.257459e-06,7.871541e-11,1.0196284e-11,2.7001039e-15,1.0976573e-15,4.506677e-19,2.1621896e-13,5.105498e-15,1.4426857e-12,1.8644869e-08,1.3146461e-15,8.6203545e-06,5.09639e-08,5.1692806e-10,6.853864e-15,2.1505246e-10,1.9645982e-07,3.1465422e-10,0.0029374547,5.724431e-16,9.969259e-10,2.9231126e-08
Img-49.jpg,7.67363e-05,1.1865784e-06,1.5628293e-06,1.5216191e-06,0.0003441169,8.972607e-05,3.1180755e-07,0.008537644,2.4281292e-08,0.031471416,0.072408,0.00017915553,0.010160152,2.1916766e-10,1.0131694e-06,0.012918409,6.1185897e-06,0.0006897711,0.00692585,0.009251144,0.00012450092,2.2871887e-05,0.0003874597,3.4849545e-06,0.00055882806,8.338561e-06,0.844027,7.3190276e-06,5.84251e-06,0.0017904801
Img-50.jpg,5.335977e-08,9.2246504e-15,3.23941e-08,1.8823316e-06,2.5642188e-05,2.9941122e-05,2.0077053e-07,0.014359699,0.013001399,0.9675757,0.0049108337,7.8123645e-05,1.334757e-07,6.601636e-14,1.7696467e-06,1.11104654e-07,2.3907e-13,6.3312797e-07,5.4591857e-07,9.4883636e-11,3.8398575e-06,1.551006e-10,8.810326e-06,1.17401555e-08,2.2281416e-11,6.5713888e-09,7.1619064e-07,2.9174017e-11,2.6544546e-08,2.2043409e-13
Img-51.jpg,2.6264586e-06,4.4788035e-07,3.1391544e-08,9.2428024e-07,9.508349e-09,4.3489678e-08,0.0082799075,2.2394113e-05,1.5048539e-07,0.00468579,0.31774005,9.853908e-09,8.150633e-07,2.2219668e-13,3.2866114e-09,0.09546904,1.7249921e-06,0.0002484773,5.0050272e-05,9.689025e-09,0.54165894,1.6799903e-07,0.004798404,8.240385e-08,1.4222372e-06,1.5626742e-05,0.0003535699,7.75302e-12,2.5072063e-07,0.026669078
Img-52.jpg,6.612177e-22,7.915547e-08,1.0277187e-13,1.0184707e-10,2.3087078e-18,0.9996573,4.2298844e-09,1.9740062e-05,2.7835359e-08,8.990636e-06,4.508876e-13,8.889029e-17,4.3065328e-15,1.9776651e-13,2.2941857e-19,2.7430813e-18,9.2278664e-11,1.0206017e-18,2.4599218e-12,3.310111e-08,2.7993903e-09,0.00031365576,5.76723e-19,2.3196834e-16,5.0271187e-09,3.790695e-10,1.459361e-08,3.295514e-16,3.3608558e-10,4.9838705e-20
Img-53.jpg,0.00023944555,2.5588165e-06,1.9616385e-07,4.08632e-09,5.0532617e-07,0.00022194482,2.8838992e-06,0.3570024,6.8166883e-06,6.325656e-05,0.2315308,0.021072812,1.868543e-05,1.2670127e-10,1.3834124e-07,6.937194e-08,5.0975964e-06,0.057782702,1.1405922e-05,0.000115654984,2.964231e-06,3.2206987e-07,1.4517158e-05,4.2612715e-05,0.012641737,0.00020531005,0.00014135912,8.993721e-08,0.30667153,0.012202176
Img-54.jpg,0.00057963113,5.6797587e-11,4.9529908e-11,6.0573874e-10,0.9843976,4.3679704e-09,9.936124e-05,1.9189794e-07,1.2109523e-11,1.1787774e-06,0.00028142642,1.0049872e-06,0.00031428522,3.151037e-13,1.192088e-10,0.00044452288,1.6154463e-11,1.8588638e-11,1.7082698e-06,3.2525352e-07,8.832265e-09,7.2479966e-11,0.0138788475,2.6644142e-09,3.5639167e-10,2.4090886e-11,4.3544147e-11,1.182171e-09,7.957327e-12,3.9500006e-10
